dataset,as_of,model,task,score,scored_runs,wall_ms,cost_usd,task_hash,receipt
0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,ctx-005-aggregate-16k,1.0,3,31342.63333333333,0.0,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/ctx-005-aggregate-16k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,ctx-006-superseded-16k,1.0,3,136970.8,0.0,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/ctx-006-superseded-16k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,ctx-007-tally-16k,0.3333333333333333,3,296047.23333333334,0.0,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/ctx-007-tally-16k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,py-001-rle,1.0,3,9158.133333333333,0.0,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/py-001-rle

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,py-002-lru-cache,0.2222333333333333,3,14104.766666666668,0.0,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/py-002-lru-cache

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,py-003-date-parser,0.8889,3,12631.333333333334,0.0,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/py-003-date-parser

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,py-004-expr-eval,0.7407666666666666,3,86418.26666666666,0.0,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/py-004-expr-eval

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,py-005-csv-parser,0.06666666666666667,3,10067.1,0.0,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/py-005-csv-parser

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,py-006-toposort,1.0,3,37180.46666666667,0.0,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/py-006-toposort

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,rs-001-knights,1.0,3,49451.799999999996,0.0,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/rs-001-knights

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,rs-002-warehouse,1.0,3,19810.566666666666,0.0,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/rs-002-warehouse

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,rs-003-code-trace,1.0,3,26683.900000000005,0.0,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/rs-003-code-trace

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,rs-004-office-grid,1.0,3,33836.833333333336,0.0,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/rs-004-office-grid

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,rs-005-bakery-audit,1.0,3,37245.6,0.0,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/rs-005-bakery-audit

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,rs-006-string-pipeline,0.3333333333333333,3,269743.2,0.0,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/rs-006-string-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,rs-007-monty-fall,0.6666666666666666,3,248122.06666666668,0.0,7251e035c9d5593b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/rs-007-monty-fall

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,rs-008-river-boat,0.0,3,370021.43333333335,0.0,40b132a24e5cf9f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/rs-008-river-boat

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,web-001-desktop,0.3333,3,29236.166666666668,0.0,50207cccfdb4e9c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/web-001-desktop

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,web-002-maze,0.26666666666666666,3,165619.30000000002,0.0,1ef9bba106289e94,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/web-002-maze

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,web-003-sand,0.8518666666666667,3,58773.03333333333,0.0,5e9d98574d77c9af,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/web-003-sand

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,web-004-kanban,0.6666666666666666,3,24124.733333333334,0.0,3332ba4780445491,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/web-004-kanban

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,web-005-expense,0.8889,3,24601.433333333334,0.0,14c55f28fafc35f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/web-005-expense

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,ag-001-fix-bugs,1.0,3,28420.466666666664,0.0,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/ag-001-fix-bugs

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,ag-002-build-cli,1.0,3,64896.533333333326,0.0,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/ag-002-build-cli

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,ag-003-fix-package,1.0,3,64667.03333333333,0.0,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/ag-003-fix-package

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,ag-004-data-pipeline,1.0,3,31786.63333333333,0.0,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/ag-004-data-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,ag-005-codebase-recon,1.0,3,27053.666666666668,0.0,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/ag-005-codebase-recon

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,ctx-001-recall-2k,1.0,3,11644.5,0.0,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/ctx-001-recall-2k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,ctx-002-recall-8k,1.0,3,14173.866666666667,0.0,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/ctx-002-recall-8k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,ctx-003-recall-32k,1.0,3,34376.9,0.0,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/ctx-003-recall-32k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,ctx-004-recall-64k,1.0,3,59609.36666666667,0.0,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/ctx-004-recall-64k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,ctx-005-aggregate-16k,1.0,3,29207.966666666664,0.0,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/ctx-005-aggregate-16k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,ctx-006-superseded-16k,1.0,3,44500.4,0.0,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/ctx-006-superseded-16k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,ctx-007-tally-16k,1.0,3,57771.166666666664,0.0,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/ctx-007-tally-16k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,py-001-rle,1.0,3,53820.46666666667,0.0,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/py-001-rle

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,py-002-lru-cache,1.0,3,97322.33333333333,0.0,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/py-002-lru-cache

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,py-003-date-parser,1.0,3,130314.96666666667,0.0,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/py-003-date-parser

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,py-004-expr-eval,0.9629666666666666,3,194788.80000000002,0.0,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/py-004-expr-eval

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,py-005-csv-parser,0.9,3,174552.86666666667,0.0,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/py-005-csv-parser

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,py-006-toposort,1.0,3,126142.8,0.0,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/py-006-toposort

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,rs-001-knights,1.0,3,41974.333333333336,0.0,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/rs-001-knights

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,rs-002-warehouse,1.0,3,23867.333333333332,0.0,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/rs-002-warehouse

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,rs-003-code-trace,1.0,3,32496.833333333332,0.0,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/rs-003-code-trace

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,rs-004-office-grid,1.0,3,66405.46666666666,0.0,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/rs-004-office-grid

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,rs-005-bakery-audit,1.0,3,39447.5,0.0,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/rs-005-bakery-audit

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,rs-006-string-pipeline,0.6666666666666666,3,40778.76666666667,0.0,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/rs-006-string-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,rs-007-monty-fall,1.0,3,76667.53333333334,0.0,7251e035c9d5593b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/rs-007-monty-fall

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,rs-008-river-boat,1.0,3,171357.80000000002,0.0,40b132a24e5cf9f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/rs-008-river-boat

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,web-001-desktop,1.0,3,119512.03333333333,0.0,50207cccfdb4e9c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/web-001-desktop

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,web-002-maze,1.0,3,150900.2666666667,0.0,1ef9bba106289e94,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/web-002-maze

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,web-003-sand,0.9259333333333334,3,225871.7333333333,0.0,5e9d98574d77c9af,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/web-003-sand

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,web-004-kanban,0.8333333333333334,3,43185.666666666664,0.0,3332ba4780445491,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/web-004-kanban

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-27b,web-005-expense,1.0,3,45487.53333333333,0.0,14c55f28fafc35f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_131804/qwen3.6-27b/web-005-expense

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,ag-001-fix-bugs,1.0,3,19222.86666666667,0.0,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/ag-001-fix-bugs

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,ag-002-build-cli,1.0,3,36656.5,0.0,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/ag-002-build-cli

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,ag-003-fix-package,1.0,3,33376.833333333336,0.0,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/ag-003-fix-package

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,ag-004-data-pipeline,1.0,3,26648.600000000002,0.0,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/ag-004-data-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,ag-005-codebase-recon,1.0,3,20834.899999999998,0.0,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/ag-005-codebase-recon

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,ctx-001-recall-2k,1.0,3,5434.900000000001,0.0,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/ctx-001-recall-2k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,ctx-002-recall-8k,1.0,3,6979.8,0.0,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/ctx-002-recall-8k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,ctx-003-recall-32k,1.0,3,12841.433333333334,0.0,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/ctx-003-recall-32k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,ctx-004-recall-64k,1.0,3,21713.2,0.0,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/ctx-004-recall-64k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,ctx-005-aggregate-16k,1.0,3,12338.800000000001,0.0,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/ctx-005-aggregate-16k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,ctx-006-superseded-16k,1.0,3,19660.666666666668,0.0,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/ctx-006-superseded-16k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,ctx-007-tally-16k,1.0,3,21392.733333333334,0.0,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/ctx-007-tally-16k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,py-001-rle,1.0,3,17269.133333333335,0.0,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/py-001-rle

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,py-002-lru-cache,1.0,3,27757.8,0.0,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/py-002-lru-cache

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,py-003-date-parser,1.0,3,53170.833333333336,0.0,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/py-003-date-parser

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,py-004-expr-eval,0.5926,3,183421.33333333334,0.0,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/py-004-expr-eval

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,py-005-csv-parser,0.5666666666666668,3,224028.69999999998,0.0,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/py-005-csv-parser

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,py-006-toposort,1.0,3,27905.466666666664,0.0,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/py-006-toposort

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,rs-001-knights,1.0,3,29186.633333333335,0.0,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/rs-001-knights

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,rs-002-warehouse,1.0,3,11164.933333333334,0.0,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/rs-002-warehouse

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,rs-003-code-trace,1.0,3,22692.433333333334,0.0,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/rs-003-code-trace

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,rs-004-office-grid,1.0,3,38370.13333333334,0.0,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/rs-004-office-grid

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,rs-005-bakery-audit,1.0,3,19615.633333333335,0.0,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/rs-005-bakery-audit

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,rs-006-string-pipeline,0.0,3,183113.36666666667,0.0,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/rs-006-string-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,rs-007-monty-fall,1.0,3,21692.333333333332,0.0,7251e035c9d5593b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/rs-007-monty-fall

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,rs-008-river-boat,0.6666666666666666,3,229438.19999999998,0.0,40b132a24e5cf9f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/rs-008-river-boat

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.6-35b-a3b,web-001-desktop,0.6296333333333334,3,27850.13333333333,0.0,50207cccfdb4e9c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.6-35b-a3b/web-001-desktop

